"id","scientificName","scientificNameAuthorship","eventDate","decimalLongitude","decimalLatitude","institutionCode","collectionCode","catalogNumber","scientificNameID","originalscientificname","acceptedNameUsage","acceptedNameUsageID","accessRights","associatedMedia","associatedReferences","associatedSequences","associatedTaxa","basisOfRecord","behavior","bibliographicCitation","class","collectionID","continent","coordinatePrecision","coordinateUncertaintyInMeters","countryCode","county","dataGeneralizations","datasetID","dateIdentified","depth","division","dynamicProperties","establishmentMeans","eventID","eventRemarks","eventTime","family","fieldNotes","fieldNumber","footprintSRS","footprintWKT","forma","genus","geodeticDatum","habitat","higherClassification","higherGeography","higherGeographyID","identificationID","identificationQualifier","identificationReferences","identificationRemarks","identifiedBy","individualCount","individualID","informationWithheld","infraclass","infrakingdom","infraorder","infraphylum","institutionID","island","islandGroup","kingdom","language","lifeStage","locality","locationAccordingTo","locationID","locationRemarks","materialSampleID","maximumDepthInMeters","minimumDepthInMeters","modified","municipality","nameAccordingTo","nameAccordingToID","namePublishedIn","namePublishedInID","occurrenceID","occurrenceRemarks","occurrenceStatus","order","originalNameUsage","originalNameUsageID","otherCatalogNumbers","ownerInstitutionCode","parvorder","phylum","qc","recordNumber","recordedBy","references","reproductiveCondition","resource_id","rights","rightsHolder","section","sex","source","species","stateProvince","subclass","subdivision","subfamily","subforma","subgenus","subkingdom","suborder","subphylum","subsection","subspecies","subterclass","subtribe","subvariety","superclass","superfamily","superorder","supertribe","taxonConceptID","taxonID","taxonRank","taxonRemarks","taxonomicStatus","taxonomicgroup","tribe","type","typeStatus","valid_id","variety","vernacularName","waterBody","worms_id","year"
412485641,"Asterina gibbosa","(Pennant, 1777)","1985-05-30 12:00:00",-5.66060036283622,54.2253201382603,"Centre for Environmental Data and Recording","45935","199639331","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:3233",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"St John's Point",,,,,,,"2014-04-30 15:10:15",,,,,,"urn:catalog:Centre for Environmental Data and Recording:45935:199639331",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Ian Fuller",,,3115,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1985"
412485729,"Asterina gibbosa","(Pennant, 1777)","2005-09-06 12:00:00",-5.544881237091889,54.4432050880598,"Centre for Environmental Data and Recording","45980","199709129","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:3233",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Yellow Rocks",,,,,,,"2014-04-30 15:10:15",,,,,,"urn:catalog:Centre for Environmental Data and Recording:45980:199709129",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Julia Nunn",,,3115,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"2005"
412485894,"Asterina gibbosa","(Pennant, 1777)","2008-08-04 12:00:00",-5.57249702207132,54.393435583784104,"Centre for Environmental Data and Recording","45983","199710666","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:3233",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Selk Rock",,,,,,,"2014-04-30 15:10:15",,,,,,"urn:catalog:Centre for Environmental Data and Recording:45983:199710666",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Ascidian Course 2008",,,3115,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"2008"
412486348,"Asterina gibbosa","(Pennant, 1777)","1999-04-02 12:00:00",-5.57249702207132,54.393435583784104,"Centre for Environmental Data and Recording","45974","199707219","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:3233",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Selk Rock",,,,,,,"2014-04-30 15:10:15",,,,,,"urn:catalog:Centre for Environmental Data and Recording:45974:199707219",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Julia Nunn",,,3115,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1999"
412486398,"Asterina gibbosa","(Pennant, 1777)","2000-04-25 12:00:00",-5.57249702207132,54.393435583784104,"Centre for Environmental Data and Recording","45975","199707688","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:3233",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Selk Rock",,,,,,,"2014-04-30 15:10:15",,,,,,"urn:catalog:Centre for Environmental Data and Recording:45975:199707688",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Julia Nunn",,,3115,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"2000"
412486667,"Asterina gibbosa","(Pennant, 1777)","1986-07-11 12:00:00",-5.60169130547994,54.4209803922283,"Centre for Environmental Data and Recording","45936","199643751","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:3233",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Limestone Rock",,,,,,,"2014-04-30 15:10:15",,,,,,"urn:catalog:Centre for Environmental Data and Recording:45936:199643751",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Ian Fuller",,,3115,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1986"
412487941,"Asterina gibbosa","(Pennant, 1777)","2000-04-24 12:00:00",-5.53872988452196,54.3657900232924,"Centre for Environmental Data and Recording","45975","199707756","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:3233",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Rue Point",,,,,,,"2014-04-30 15:10:15",,,,,,"urn:catalog:Centre for Environmental Data and Recording:45975:199707756",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Julia Nunn",,,3115,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"2000"
412487972,"Asterina gibbosa","(Pennant, 1777)","2009-04-10 12:00:00",-5.514333026339839,54.3365304653683,"Centre for Environmental Data and Recording","45984","199711541","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:3233",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Green Isle",,,,,,,"2014-04-30 15:10:15",,,,,,"urn:catalog:Centre for Environmental Data and Recording:45984:199711541",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Julia Nunn",,,3115,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"2009"
412489199,"Asterina gibbosa","(Pennant, 1777)","1999-03-31 12:00:00",-5.57260305638344,54.391640289731995,"Centre for Environmental Data and Recording","45974","199707496","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:3233",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Ballyhenry Island S",,,,,,,"2014-04-30 15:10:15",,,,,,"urn:catalog:Centre for Environmental Data and Recording:45974:199707496",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Julia Nunn",,,3115,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1999"
412489536,"Asterina gibbosa","(Pennant, 1777)","1986-04-09 12:00:00",-5.51872495992741,54.3402158274753,"Centre for Environmental Data and Recording","45936","199653390","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:3233",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Carrstown Point",,,,,,,"2014-04-30 15:10:15",,,,,,"urn:catalog:Centre for Environmental Data and Recording:45936:199653390",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Ian Fuller",,,3115,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1986"
412490120,"Asterina gibbosa","(Pennant, 1777)","1986-04-08 12:00:00",-5.575573576666571,54.3934974234306,"Centre for Environmental Data and Recording","45936","199652204","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:3233",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Selk Rock",,,,,,,"2014-04-30 15:10:15",,,,,,"urn:catalog:Centre for Environmental Data and Recording:45936:199652204",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Trevor Telfer",,,3115,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1986"
412490519,"Asterina gibbosa","(Pennant, 1777)","1986-05-22 12:00:00",-5.53721355838091,54.339696031957104,"Centre for Environmental Data and Recording","45936","199645516","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:3233",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Kilclief Point",,,,,,,"2014-04-30 15:10:15",,,,,,"urn:catalog:Centre for Environmental Data and Recording:45936:199645516",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Trevor Telfer",,,3115,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1986"
412492966,"Asterina gibbosa","(Pennant, 1777)","1986-04-10 12:00:00",-5.50083521028889,54.330859107841206,"Centre for Environmental Data and Recording","45936","199654059","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:3233",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Ballyquintin Point",,,,,,,"2014-04-30 15:10:15",,,,,,"urn:catalog:Centre for Environmental Data and Recording:45936:199654059",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Trevor Telfer",,,3115,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1986"
412494288,"Asterina gibbosa","(Pennant, 1777)","2009-03-23 12:00:00",-5.57260305638344,54.391640289731995,"Centre for Environmental Data and Recording","45984","199711589","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:3233",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Ballyhenry Island S",,,,,,,"2014-04-30 15:10:15",,,,,,"urn:catalog:Centre for Environmental Data and Recording:45984:199711589",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Julia Nunn",,,3115,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"2009"
412495807,"Asterina gibbosa","(Pennant, 1777)","2004-09-30 12:00:00",-5.57249702207132,54.393435583784104,"Centre for Environmental Data and Recording","45979","199708692","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:3233",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Selk Rock",,,,,,,"2014-04-30 15:10:15",,,,,,"urn:catalog:Centre for Environmental Data and Recording:45979:199708692",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Julia Nunn",,,3115,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"2004"
412496575,"Asterina gibbosa","(Pennant, 1777)","1986-05-25 12:00:00",-5.546683572611131,54.361458403125404,"Centre for Environmental Data and Recording","45936","199646267","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:3233",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Isle O'Valla",,,,,,,"2014-04-30 15:10:15",,,,,,"urn:catalog:Centre for Environmental Data and Recording:45936:199646267",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Ian Fuller",,,3115,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1986"
412499107,"Asterina gibbosa","(Pennant, 1777)","1986-04-10 12:00:00",-5.50083521028889,54.330859107841206,"Centre for Environmental Data and Recording","45936","199653965","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:3233",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Ballyquintin Point",,,,,,,"2014-04-30 15:10:15",,,,,,"urn:catalog:Centre for Environmental Data and Recording:45936:199653965",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Trevor Telfer",,,3115,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1986"
412501563,"Asterina gibbosa","(Pennant, 1777)","2000-05-03 12:00:00",-5.540745207641259,54.435032500828,"Centre for Environmental Data and Recording","45975","199707838","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:3233",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"The Dorn N",,,,,,,"2014-04-30 15:10:15",,,,,,"urn:catalog:Centre for Environmental Data and Recording:45975:199707838",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Julia Nunn",,,3115,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"2000"
412501719,"Asterina gibbosa","(Pennant, 1777)","2010-06-16 12:00:00",-5.57249702207132,54.393435583784104,"Centre for Environmental Data and Recording","45985","199711877","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:3233",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Selk Rock",,,,,,,"2014-04-30 15:10:15",,,,,,"urn:catalog:Centre for Environmental Data and Recording:45985:199711877",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Julia Nunn",,,3115,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"2010"
412503218,"Asterina gibbosa","(Pennant, 1777)","2008-08-06 12:00:00",-5.54579407189012,54.427945506808605,"Centre for Environmental Data and Recording","45983","199710774","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:3233",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"The Dorn",,,,,,,"2014-04-30 15:10:15",,,,,,"urn:catalog:Centre for Environmental Data and Recording:45983:199710774",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Ascidian Course 2008",,,3115,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"2008"
412503450,"Asterina gibbosa","(Pennant, 1777)","1984-11-06 12:00:00",-5.509481605882419,54.5943625101967,"Centre for Environmental Data and Recording","45937","199656229","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:3233",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Barkley Rocks",,,,,,,"2014-04-30 15:10:15",,,,,,"urn:catalog:Centre for Environmental Data and Recording:45937:199656229",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Trevor Telfer",,,3115,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1984"
412503621,"Asterina gibbosa","(Pennant, 1777)","1985-06-03 12:00:00",-5.90164621616699,54.0994517561372,"Centre for Environmental Data and Recording","45935","199640108","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:3233",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Wreck Port A",,,,,,,"2014-04-30 15:10:15",,,,,,"urn:catalog:Centre for Environmental Data and Recording:45935:199640108",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Ian Fuller",,,3115,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1985"
412505800,"Asterina gibbosa","(Pennant, 1777)","1986-05-06 12:00:00",-5.531313221024849,54.36114486649571,"Centre for Environmental Data and Recording","45936","199652692","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:3233",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Granagh Bay (rocks)",,,,,,,"2014-04-30 15:10:15",,,,,,"urn:catalog:Centre for Environmental Data and Recording:45936:199652692",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Ian Fuller",,,3115,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1986"
412505882,"Asterina gibbosa","(Pennant, 1777)","2003-07-31 12:00:00",-6.548801134566059,55.218656363627794,"Centre for Environmental Data and Recording","45991","199704358","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:3233",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Portballintrae W",,,,,,,"2014-04-30 15:10:15",,,,,,"urn:catalog:Centre for Environmental Data and Recording:45991:199704358",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Julia Nunn",,,3115,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"2003"
412506129,"Asterina gibbosa","(Pennant, 1777)","1986-04-08 12:00:00",-5.575573576666571,54.3934974234306,"Centre for Environmental Data and Recording","45936","199652102","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:3233",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Selk Rock",,,,,,,"2014-04-30 15:10:15",,,,,,"urn:catalog:Centre for Environmental Data and Recording:45936:199652102",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Trevor Telfer",,,3115,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1986"
412506438,"Asterina gibbosa","(Pennant, 1777)","2003-04-04 12:00:00",-5.57249702207132,54.393435583784104,"Centre for Environmental Data and Recording","45978","199708305","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:3233",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Selk Rock",,,,,,,"2014-04-30 15:10:15",,,,,,"urn:catalog:Centre for Environmental Data and Recording:45978:199708305",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Julia Nunn",,,3115,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"2003"
412508779,"Asterina gibbosa","(Pennant, 1777)","1986-10-07 12:00:00",-5.62066239116569,54.4393297164451,"Centre for Environmental Data and Recording","45936","199644062","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:3233",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Pawle Island",,,,,,,"2014-04-30 15:10:15",,,,,,"urn:catalog:Centre for Environmental Data and Recording:45936:199644062",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Trevor Telfer",,,3115,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1986"
412509376,"Asterina gibbosa","(Pennant, 1777)","2005-08-25 12:00:00",-5.5664502502446105,54.3915163836043,"Centre for Environmental Data and Recording","45980","199709765","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:3233",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Ballyhenry Bay",,,,,,,"2014-04-30 15:10:15",,,,,,"urn:catalog:Centre for Environmental Data and Recording:45980:199709765",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Julia Nunn",,,3115,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"2005"
412509993,"Asterina gibbosa","(Pennant, 1777)","1985-07-09 12:00:00",-5.57148913943509,54.384428167746805,"Centre for Environmental Data and Recording","45936","199646803","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"70.7",,,,"IMIS:dasid:3233",,,,,,,,,"Asterinidae",,,,,,"Asterina","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Audley's Castle Rocks",,,,,,,"2014-04-30 15:10:15",,,,,,"urn:catalog:Centre for Environmental Data and Recording:45936:199646803",,"present","Valvatida",,,,,,"Echinodermata",1073216639,,"Trevor Telfer",,,3115,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1985"
413137674,"Asterina gibbosa","(Pennant, 1777)","1992-07-26 12:00:00",-2.001566,55.743379000000004,"Joint Nature Conservation Committee","1535","13526761","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"5000.0",,,,"IMIS:dasid:621",,,,,,,,,"Asterinidae",,"T-JNCCMNCR10242553",,,,"Asterina","EPSG:4326",,,,,,,,,"Chris Emblow",,,,,,,,,,,"Animalia",,,"Spittal Hurst (Berwick)",,,,,,,"2005-04-22 00:00:00",,,,,,"urn:catalog:Joint Nature Conservation Committee:1535:13526761",,"present","Valvatida",,,"T-JNCCMNCR10242553",,,"Echinodermata",1070070911,"32799","Chris Emblow",,,1987,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1992"
413137785,"Asterina gibbosa","(Pennant, 1777)","1991-06-24 12:00:00",-4.900424,54.000972999999995,"Joint Nature Conservation Committee","1393","13526552","urn:lsid:marinespecies.org:taxname:123987","Asterina gibbosa",,,,,,,,"Occurrence",,,"Asteroidea",,"Europe",,"5000.0",,,,"IMIS:dasid:621",,,,,,,,,"Asterinidae",,"T-JNCCMNCR10183181",,,,"Asterina","EPSG:4326",,,,,,,,,"Chris Emblow",,,,,,,,,,,"Animalia",,,"East of the Stack (Calf of Man)",,,,,,,"2005-04-22 00:00:00",,,,,,"urn:catalog:Joint Nature Conservation Committee:1393:13526552",,"present","Valvatida",,,"T-JNCCMNCR10183181",,,"Echinodermata",1069022335,"32799","Chris Emblow",,,1987,,,,,,"Asterina gibbosa",,,,,,,,,"Asterozoa",,,,,,,,"Valvatacea",,,,,,,"Echinodermata",,,,407066,,,,123987,"1991"
